Date/Time,Cooling Load(kWh),Site Outdoor Air Drybulb Temperature [C](Hourly),Site Outdoor Air Wetbulb Temperature [C](Hourly),Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Site Wind Speed [m/s](Hourly),Chiller Electricity Energy(kWh)
 06/15  12:00:00,596.3127603,30.45,25.65077734,0.019032203,2.591666667,362.9081853
 06/15  13:00:00,547.4680986,31.10833333,25.20547115,0.018010708,1.95,334.9415867
 06/15  14:00:00,612.9066064,31.75,24.88918187,0.017232599,1.291666667,343.5824594
 06/15  15:00:00,643.818125,32.11666667,25.11240062,0.01745805,1.175,355.1318217
 06/15  16:00:00,678.101455,32.25833333,25.71555271,0.018432192,1.533333333,376.8622178
 06/15  17:00:00,700.0981525,32.41666667,26.40349737,0.01958658,1.875,397.1603728
 06/15  18:00:00,608.9326933,31.8,26.38960166,0.019833054,1.591666667,367.038535
 06/15  19:00:00,464.5783472,30.65833333,25.87834248,0.019410122,0.95,313.0789811
 06/15  20:00:00,431.0962275,29.5,25.41014077,0.019090155,0.291666667,296.3376947
 06/15  21:00:00,325.2944675,28.88333333,25.19926142,0.018994968,0,263.126023
 06/15  22:00:00,0,28.74166667,25.22309254,0.019095395,0,0
 06/15  23:00:00,0,28.58333333,25.14020577,0.019023238,0,0
 06/15  24:00:00,0,28.38333333,25.04316836,0.018945392,0,0
 06/16  01:00:00,0,28.24166667,25.06257944,0.019038157,0,0
 06/16  02:00:00,0,28.08333333,24.97722709,0.018962781,0,0
 06/16  03:00:00,0,27.825,24.82217946,0.018814459,0,0
 06/16  04:00:00,0,27.525,24.77343343,0.018861146,0,0
 06/16  05:00:00,0,27.225,24.69592034,0.018860563,0,0
 06/16  06:00:00,0,27.45,24.71441844,0.018795445,0,0
 06/16  07:00:00,0,27.99166667,24.95356261,0.018962442,0,0
 06/16  08:00:00,549.1602025,28.55,25.14723417,0.019036869,0,409.9993406
 06/16  09:00:00,668.8912914,29.03333333,25.31229058,0.019113347,0.408333333,468.1426928
 06/16  10:00:00,647.1623875,29.49166667,25.4839464,0.019218779,1.05,410.6034847
 06/16  11:00:00,639.3042311,29.93333333,25.56577817,0.019170609,1.708333333,378.78307
 06/16  12:00:00,627.8270836,30.45,25.70501436,0.019189783,1.825,367.6033889
 06/16  13:00:00,578.3940753,31.10833333,25.85816789,0.019186818,1.466666667,351.0218022
 06/16  14:00:00,644.0433881,31.75,25.90171944,0.019011655,1.125,368.4905175
 06/16  15:00:00,671.5289422,31.70833333,25.95343941,0.019128427,1.175,380.7075189
 06/16  16:00:00,703.9697592,31.26666667,25.88339579,0.01919456,1.533333333,392.0641556
 06/16  17:00:00,709.8835706,30.80833333,25.74395038,0.019160986,1.875,391.4203275
 06/16  18:00:00,609.8516497,30.30833333,25.72523951,0.019350454,1.825,356.7898392
 06/16  19:00:00,465.8454244,29.80833333,25.66516429,0.019446917,1.466666667,310.1935811
 06/16  20:00:00,444.8248792,29.30833333,25.61606952,0.019566168,1.125,302.3548089
 06/16  21:00:00,342.0939453,29.04166667,25.65481308,0.019746363,0.883333333,273.0654389
 06/16  22:00:00,0,28.88333333,25.74981449,0.019977757,0.741666667,0
 06/16  23:00:00,0,28.74166667,25.83187534,0.020180267,0.583333333,0
 06/16  24:00:00,0,28.64166667,25.88782509,0.020320151,0.383333333,0
 06/17  01:00:00,0,28.48333333,25.97317784,0.020536562,0.241666667,0
 06/17  02:00:00,0,28.34166667,26.13208862,0.020862584,0.083333333,0
 06/17  03:00:00,0,28.18333333,26.18596738,0.021015629,0,0
 06/17  04:00:00,0,28.04166667,26.10953157,0.020954848,0,0
 06/17  05:00:00,0,27.88333333,26.04025243,0.020910279,0,0
 06/17  06:00:00,0,28.03333333,25.9933482,0.020751012,0.175,0
 06/17  07:00:00,0,28.375,25.96898879,0.020553182,0.533333333,0
 06/17  08:00:00,509.5059594,28.73333333,26.01229752,0.020475822,0.875,425.9593864
 06/17  09:00:00,651.9426114,29.25,26.0162568,0.020262253,1,448.9571042
 06/17  10:00:00,635.01494,29.85,25.94580262,0.019870685,1,443.7816678
 06/17  11:00:00,645.2193306,30.45,25.94034837,0.019596409,1,393.0625106
 06/17  12:00:00,641.9670411,30.75833333,26.1099886,0.019774203,1.175,380.9310814
 06/17  13:00:00,597.1016428,30.85833333,26.26955845,0.02003438,1.533333333,363.5167083
 06/17  14:00:00,650.3944436,30.95833333,26.45715797,0.02034726,1.875,380.9010783
 06/17  15:00:00,639.8282489,30.825,26.50118314,0.020491991,1.825,379.6884733
 06/17  16:00:00,654.7627117,30.46666667,26.43242677,0.020508923,1.466666667,385.2547286
 06/17  17:00:00,674.2499708,30.125,26.43935908,0.020657503,1.125,393.3032522
 06/17  18:00:00,566.9776583,29.125,25.91106123,0.020156957,1.175,349.6611314
 06/17  19:00:00,423.8881769,27.68333333,25.00618743,0.019213165,1.533333333,292.3767944
 06/17  20:00:00,400.4621331,26.225,24.13147574,0.018386029,1.875,272.4883978
 06/17  21:00:00,299.8091528,25.65833333,23.81979675,0.01812465,1.825,241.7383359
 06/17  22:00:00,0,25.75833333,23.9952683,0.018363058,1.466666667,0
 06/17  23:00:00,0,25.8,24.17106829,0.018628656,1.125,0
 06/17  24:00:00,0,25.85833333,24.36260764,0.018915164,0.825,0
 06/18  01:00:00,0,25.95833333,24.5942357,0.019252404,0.466666667,0
 06/18  02:00:00,0,26.05833333,24.82575487,0.019593231,0.125,0
 06/18  03:00:00,0,26.04166667,24.7871767,0.019536176,0,0
 06/18  04:00:00,0,25.94166667,24.63399135,0.01932495,0,0
 06/18  05:00:00,0,25.84166667,24.53674812,0.019207339,0,0
 06/18  06:00:00,0,25.975,24.74480694,0.019482543,0,0
 06/18  07:00:00,0,26.33333333,25.15009722,0.01999868,0,0
 06/18  08:00:00,426.5039514,26.675,25.64114829,0.020677345,0,361.665645
 06/18  09:00:00,571.7972625,27.675,26.0001399,0.020862299,0.408333333,477.4292258
 06/18  10:00:00,576.2546194,29.11666667,26.14402838,0.020498141,1.05,400.1711078
 06/18  11:00:00,582.9147917,30.575,26.32646337,0.020197131,1.708333333,376.3910992
 06/18  12:00:00,600.6064722,31.14166667,26.46007078,0.020191918,2.408333333,375.9408394
 06/18  13:00:00,558.3496025,30.98333333,26.58036569,0.020487033,3.05,358.1402106
 06/18  14:00:00,610.4922278,30.84166667,26.68478879,0.02074397,3.708333333,373.8239494
 06/18  15:00:00,617.9002242,30.33333333,26.56641748,0.020762695,3.591666667,375.7248961
 06/18  16:00:00,628.3013419,29.59166667,26.25887284,0.020542817,2.95,374.3583403
 06/18  17:00:00,619.4567581,28.83333333,25.85539282,0.020160442,2.291666667,364.8402514
 06/18  18:00:00,510.6047475,28.20833333,25.39304979,0.019619861,1.825,327.2331583
 06/18  19:00:00,382.9562603,27.76666667,24.89108258,0.018954505,1.466666667,278.1183156
 06/18  20:00:00,371.4348811,27.30833333,24.3994222,0.018327571,1.125,269.7243052
 06/18  21:00:00,274.8625871,27.04166667,24.23416504,0.018163517,0.883333333,242.2589599
 06/18  22:00:00,0,26.94166667,24.3683701,0.018423821,0.741666667,0
 06/18  23:00:00,0,26.78333333,24.4206827,0.018576218,0.583333333,0
 06/18  24:00:00,0,26.64166667,24.50916051,0.018781158,0.383333333,0
 06/19  01:00:00,0,26.54166667,24.6114157,0.018991454,0.241666667,0
 06/19  02:00:00,0,26.44166667,24.73401413,0.019236385,0.083333333,0
 06/19  03:00:00,0,26.34166667,24.75186215,0.019308439,0,0
 06/19  04:00:00,0,26.24166667,24.73477271,0.019310758,0,0
 06/19  05:00:00,0,26.14166667,24.69458849,0.019278444,0,0
 06/19  06:00:00,0,26.8,25.00915712,0.019521611,0.408333333,0
 06/19  07:00:00,0,28.05833333,25.64362147,0.020060424,1.05,0
 06/19  08:00:00,431.0766047,29.3,26.21911136,0.020516851,1.708333333,368.4667606
 06/19  09:00:00,582.2868275,30.03333333,26.27848938,0.0202985,2.175,479.7571633
 06/19  10:00:00,597.4305189,30.43333333,26.09365374,0.019803912,2.533333333,409.7210094
 06/19  11:00:00,603.10502,30.83333333,25.85786779,0.019224777,2.875,376.1881119
 06/19  12:00:00,590.5707,31.11666667,25.82832423,0.019053147,2.825,360.6719156
 06/19  13:00:00,554.0573039,31.375,25.95801061,0.019167364,2.466666667,346.8209925
 06/19  14:00:00,618.1166964,31.61666667,26.10011322,0.019324629,2.125,364.01761
 06/19  15:00:00,638.1114658,31.525,26.11979834,0.019407137,1.591666667,372.3946689
 06/19  16:00:00,654.4924825,31.225,26.02464468,0.019368907,0.95,377.1103411
 06/19  17:00:00,658.7222839,30.925,25.92540274,0.019337079,0.291666667,376.2579175
 06/19  18:00:00,554.7922483,30.50833333,25.81549341,0.019320597,0,343.9887578
 06/19  19:00:00,419.8185756,29.95,25.82581309,0.019566856,0,299.3394722
 06/19  20:00:00,403.9852419,29.40833333,25.77874837,0.019703608,0,293.7582364
 06/19  21:00:00,305.3473419,29.025,25.73318695,0.019779315,0,264.2741988
 06/19  22:00:00,0,28.725,25.66877085,0.019796524,0,0
 06/19  23:00:00,0,28.36666667,25.56926156,0.019778789,0,0
 06/19  24:00:00,0,28.025,25.54108686,0.01987628,0,0
 06/20  01:00:00,0,27.725,25.46138237,0.019868343,0,0
 06/20  02:00:00,0,27.425,25.4007959,0.019893188,0,0
 06/20  03:00:00,0,27.06666667,25.33745149,0.019938592,0,0
 06/20  04:00:00,0,26.66666667,25.1468464,0.019787608,0,0
 06/20  05:00:00,0,26.26666667,24.97360555,0.019667792,0,0
 06/20  06:00:00,0,26.45,25.10675037,0.019812742,0.408333333,0
 06/20  07:00:00,0,27.10833333,25.47053967,0.020134886,1.05,0
 06/20  08:00:00,0,27.75,25.80776809,0.020430212,1.708333333,0
 06/20  09:00:00,0,28.29166667,26.03862252,0.020599319,1.591666667,0
 06/20  10:00:00,0,28.79166667,26.13280776,0.020550183,0.95,0
 06/20  11:00:00,0,29.29166667,26.23930867,0.020523491,0.291666667,0
 06/20  12:00:00,0,29.44166667,26.52058786,0.020957018,0.408333333,0
 06/20  13:00:00,0,29.4,26.75955395,0.021415337,1.05,0
 06/20  14:00:00,0,29.34166667,26.94149957,0.021778711,1.708333333,0
 06/20  15:00:00,0,29.35833333,26.90715463,0.021722982,1.591666667,0
 06/20  16:00:00,0,29.51666667,26.75485608,0.021403369,0.95,0
 06/20  17:00:00,0,29.65833333,26.58170934,0.021041888,0.291666667,0
 06/20  18:00:00,0,29.525,26.41800911,0.020807192,0,0
 06/20  19:00:00,0,29.225,26.28917043,0.020707296,0,0
 06/20  20:00:00,0,28.925,26.15794751,0.02059134,0,0
 06/20  21:00:00,0,28.625,26.02383334,0.020475465,0,0
 06/20  22:00:00,0,28.325,25.97204506,0.020513254,0,0
 06/20  23:00:00,0,27.96666667,25.83574956,0.020429774,0,0
 06/20  24:00:00,0,27.625,25.65177381,0.02024556,0,0
 06/21  01:00:00,0,27.325,25.58664603,0.020252841,0,0
 06/21  02:00:00,0,27.025,25.49392304,0.020222472,0,0
 06/21  03:00:00,0,26.725,25.34026455,0.020089172,0,0
 06/21  04:00:00,0,26.48333333,25.24101704,0.020024323,0,0
 06/21  05:00:00,0,26.225,25.12335736,0.019936419,0,0
 06/21  06:00:00,0,26.625,25.25327249,0.019984856,0.175,0
 06/21  07:00:00,0,27.58333333,25.62246297,0.020204379,0.533333333,0
 06/21  08:00:00,0,28.525,26.02747058,0.020502759,0.875,0
 06/21  09:00:00,0,29.425,26.69476653,0.021300041,1.175,0
 06/21  10:00:00,0,30.26666667,27.58107791,0.02257515,1.533333333,0
 06/21  11:00:00,0,31.125,28.46013505,0.023888002,1.875,0
 06/21  12:00:00,0,31.5,28.90799558,0.024600941,2.408333333,0
 06/21  13:00:00,0,31.44166667,29.09877753,0.02500509,3.05,0
 06/21  14:00:00,0,31.4,29.27717089,0.025396217,3.708333333,0
 06/21  15:00:00,0,31.4,29.34090496,0.025535932,3.825,0
 06/21  16:00:00,0,31.4,29.43005062,0.025716314,3.466666667,0
 06/21  17:00:00,0,31.4,29.493353,0.025860867,3.125,0
 06/21  18:00:00,0,30.93333333,29.21792265,0.025502306,2.825,0
 06/21  19:00:00,0,30.13333333,28.65188569,0.024714203,2.466666667,0
 06/21  20:00:00,0,29.33333333,28.01783091,0.023833727,2.125,0
 06/21  21:00:00,0,28.825,27.66387361,0.023381733,1.883333333,0
 06/21  22:00:00,0,28.525,27.42907648,0.023072406,1.741666667,0
 06/21  23:00:00,0,28.16666667,27.15918808,0.022727679,1.583333333,0
 06/21  24:00:00,0,27.825,26.88177851,0.022354238,1.383333333,0
 06/22  01:00:00,0,27.525,26.58747866,0.021942711,1.241666667,0
 06/22  02:00:00,0,27.225,26.37195318,0.021686923,1.083333333,0
 06/22  03:00:00,0,27.1,26.14763117,0.021357551,1,0
 06/22  04:00:00,0,27.1,25.79532567,0.020752379,1,0
 06/22  05:00:00,0,27.1,25.46172833,0.02017862,1,0
 06/22  06:00:00,0,27.625,25.43487056,0.01990867,1.408333333,0
 06/22  07:00:00,0,28.46666667,25.67444206,0.019947309,2.05,0
 06/22  08:00:00,468.2553131,29.325,25.93374195,0.020020092,2.708333333,445.5219772
 06/22  09:00:00,629.4243317,30.10833333,26.02501655,0.019844858,2.591666667,446.3178619
 06/22  10:00:00,634.4648044,30.86666667,26.05553165,0.019575117,1.95,455.1004664
 06/22  11:00:00,631.4629417,31.60833333,26.13494063,0.019398152,1.291666667,397.7911694
 06/22  12:00:00,626.2478367,31.9,26.17391909,0.019355306,1.583333333,378.0498125
 06/22  13:00:00,581.3425947,31.9,26.27700949,0.019545645,2.583333333,359.4308392
 06/22  14:00:00,639.8933378,31.9,26.35090259,0.019675723,3.583333333,373.6560325
 06/22  15:00:00,658.9869044,31.66666667,26.244301,0.019600538,3.825,381.1004325
 06/22  16:00:00,661.7105589,31.20833333,26.10715316,0.019564427,3.466666667,380.3112811
 06/22  17:00:00,666.1568853,30.76666667,25.85167991,0.019308337,3.125,378.4974467
 06/22  18:00:00,571.2495342,30.25,25.77149287,0.019389266,2.825,345.6954242
 06/22  19:00:00,430.0325394,29.59166667,25.90543845,0.019901415,2.466666667,303.6704611
 06/22  20:00:00,409.6903481,28.95,26.07834367,0.020476647,2.125,298.8603058
 06/22  21:00:00,309.5416058,28.64166667,26.10069813,0.020634323,2,269.4404823
 06/22  22:00:00,0,28.54166667,26.00604861,0.020502209,2,0
 06/22  23:00:00,0,28.38333333,25.94159741,0.020457488,2,0
 06/22  24:00:00,0,28.24166667,25.8679827,0.02039008,2,0
 06/23  01:00:00,0,28.14166667,25.772769,0.020267918,2,0
 06/23  02:00:00,0,28.04166667,25.67756225,0.02014642,2,0
 06/23  03:00:00,0,27.825,25.55559858,0.02002954,1.591666667,0
 06/23  04:00:00,0,27.46666667,25.43934456,0.019996303,0.95,0
 06/23  05:00:00,0,27.125,25.31102258,0.019932755,0.291666667,0
 06/23  06:00:00,0,27.40833333,25.4775533,0.02009577,0.408333333,0
 06/23  07:00:00,0,28.10833333,25.77605389,0.020309877,1.05,0
 06/23  08:00:00,494.19803,28.80833333,26.08374729,0.020546836,1.708333333,407.5518164
 06/23  09:00:00,646.4871939,29.50833333,26.07601618,0.020234473,2.408333333,465.5224083
 06/23  10:00:00,630.1396906,30.15,25.80292514,0.019486275,3.05,412.1744189
 06/23  11:00:00,616.4686372,30.80833333,25.56035157,0.01878971,3.708333333,370.7448219
 06/23  12:00:00,627.22958,31.33333333,25.66868475,0.018752361,4.175,366.9626864
 06/23  13:00:00,584.3560919,31.675,25.97122254,0.019142236,4.533333333,355.14768
 06/23  14:00:00,643.1119558,32.03333333,26.28891817,0.019555399,4.875,373.145025
 06/23  15:00:00,647.0116022,31.90833333,26.38458122,0.019777203,4.825,378.308705
 06/23  16:00:00,664.3044347,31.46666667,26.23691109,0.019717821,4.466666667,383.7977358
 06/23  17:00:00,663.9024897,31.00833333,26.19388293,0.019846602,4.125,382.7617975
 06/23  18:00:00,571.9321914,30.45,26.08994605,0.019902104,3.825,351.3336644
 06/23  19:00:00,428.6244194,29.85,26.05075547,0.02008908,3.466666667,305.4533028
 06/23  20:00:00,405.8074492,29.25,26.02917603,0.020294165,3.125,297.4685561
 06/23  21:00:00,305.5257322,28.825,25.91102659,0.02026014,2.708333333,266.4172649
 06/23  22:00:00,0,28.525,25.86499539,0.020308089,2.208333333,0
 06/23  23:00:00,0,28.225,25.78978451,0.020305735,1.708333333,0
 06/23  24:00:00,0,27.925,25.73369399,0.020349516,1.208333333,0
 06/24  01:00:00,0,27.625,25.64947089,0.020341374,0.708333333,0
 06/24  02:00:00,0,27.325,25.58442457,0.02035742,0.208333333,0
 06/24  03:00:00,0,27.025,25.49196139,0.020326889,0.408333333,0
 06/24  04:00:00,0,26.725,25.41795322,0.020328333,1.05,0
 06/24  05:00:00,0,26.425,25.39549888,0.020418126,1.708333333,0
 06/24  06:00:00,0,26.65,25.49174411,0.020474063,2.175,0
 06/24  07:00:00,0,27.25,25.66334146,0.020503579,2.533333333,0
 06/24  08:00:00,482.3704483,27.85,25.90166303,0.020647373,2.875,415.3490036
 06/24  09:00:00,627.2830942,28.8,26.17301285,0.020706864,3,458.9906528
 06/24  10:00:00,624.8159106,30,26.37514525,0.020551171,3,440.1342686
 06/24  11:00:00,630.4768575,31.2,26.59357359,0.020427895,3,398.4289817
 06/24  12:00:00,623.4026278,31.875,26.54594322,0.020068638,3.758333333,382.4339842
 06/24  13:00:00,570.8777164,32.23333333,26.43536089,0.019742193,5.116666667,359.5106719
 06/24  14:00:00,631.8962214,32.575,26.37326224,0.019496386,6.458333333,371.6985736
 06/24  15:00:00,650.5025333,32.175,26.29067291,0.019533832,6.591666667,378.9262692
 06/24  16:00:00,665.7495886,31.33333333,26.14320991,0.019641888,5.95,383.0086344
 06/24  17:00:00,665.9673197,30.475,26.06860187,0.019876413,5.291666667,381.9000608
 06/24  18:00:00,556.0836794,29.80833333,25.98556456,0.020015283,4.591666667,346.1996417
 06/24  19:00:00,419.7817647,29.36666667,25.9826629,0.020185455,3.95,301.8588669
 06/24  20:00:00,403.8525919,28.90833333,26.0133874,0.020425361,3.291666667,297.0293217
 06/24  21:00:00,304.5499603,28.525,25.83980439,0.020286698,2.708333333,265.7098839
 06/24  22:00:00,0,28.28333333,25.69740107,0.020143044,2.208333333,0
 06/24  23:00:00,0,28.025,25.51378662,0.019937752,1.708333333,0
 06/24  24:00:00,0,27.725,25.3137861,0.019724359,1.208333333,0
 06/25  01:00:00,0,27.48333333,25.1442348,0.019540451,0.708333333,0
 06/25  02:00:00,0,27.225,24.98163941,0.019377189,0.208333333,0
 06/25  03:00:00,0,27.15833333,25.06030668,0.019537677,0,0
 06/25  04:00:00,0,27.31666667,25.27098429,0.019825828,0,0
 06/25  05:00:00,0,27.45833333,25.48959507,0.020137975,0,0
 06/25  06:00:00,0,27.26666667,25.52836387,0.02027344,0.583333333,0
 06/25  07:00:00,0,26.86666667,25.41906592,0.02024823,1.583333333,0
 06/25  08:00:00,450.7627453,26.46666667,25.38032432,0.020352937,2.583333333,385.1575967
 06/25  09:00:00,576.5501681,26.41666667,25.34295536,0.020310662,2.825,464.5102931
 06/25  10:00:00,574.4943144,26.675,25.32421723,0.020168478,2.466666667,384.8142853
 06/25  11:00:00,573.8830197,26.91666667,25.36444171,0.020133758,2.125,361.2300483
 06/25  12:00:00,578.1831472,27.23333333,25.44943836,0.020156172,2.175,354.3192831
 06/25  13:00:00,531.5265058,27.69166667,25.52174079,0.020105996,2.533333333,336.8847167
 06/25  14:00:00,587.6837133,28.13333333,25.5907288,0.020057897,2.875,351.4310222
 06/25  15:00:00,586.5302661,27.95,25.55011551,0.020075376,3,351.6385694
 06/25  16:00:00,565.9093397,27.35,25.48928207,0.020239606,3,345.5714389
 06/25  17:00:00,555.0685731,26.75,25.38391441,0.0203244,3,341.5059156
 06/25  18:00:00,463.3174017,26.38333333,25.35381154,0.02044213,3.408333333,308.6695753
 06/25  19:00:00,346.4730719,26.18333333,25.42358125,0.020656068,4.05,272.6325391
 06/25  20:00:00,336.3362336,25.98333333,25.48848272,0.020865853,4.708333333,270.8578687
 06/25  21:00:00,247.9807009,25.95833333,25.49643553,0.02088657,4.591666667,248.3690246
 06/25  22:00:00,0,26.11666667,25.44588274,0.020710147,3.95,0
 06/25  23:00:00,0,26.25833333,25.39845818,0.020546601,3.291666667,0
 06/25  24:00:00,0,26.41666667,25.34228761,0.020361445,2.591666667,0
 06/26  01:00:00,0,26.55833333,25.21040376,0.020055524,1.95,0
 06/26  02:00:00,0,26.71666667,25.1706649,0.019899401,1.291666667,0
 06/26  03:00:00,0,26.8,25.11342628,0.019758573,0.825,0
 06/26  04:00:00,0,26.8,24.97485214,0.019513744,0.466666667,0
 06/26  05:00:00,0,26.8,24.83548634,0.019272646,0.125,0
 06/26  06:00:00,0,26.975,25.02680216,0.019517903,0.408333333,0
 06/26  07:00:00,0,27.275,25.45584136,0.020103109,1.05,0
 06/26  08:00:00,415.43156,27.575,25.80366136,0.02056354,1.708333333,372.2509719
 06/26  09:00:00,526.9855325,27.40833333,25.80606913,0.020638796,2,441.9581169
 06/26  10:00:00,530.5846528,26.96666667,25.65409049,0.020565048,2,374.0596767
 06/26  11:00:00,539.0954183,26.50833333,25.47776888,0.02045858,2,351.4771992
 06/26  12:00:00,546.3093969,26.125,25.29067623,0.020303783,1.591666667,340.5033986
 06/26  13:00:00,490.5269314,25.88333333,25.10800017,0.020098437,0.95,313.8998964
 06/26  14:00:00,524.8008422,25.625,24.92984217,0.019897893,0.291666667,322.32032
 06/26  15:00:00,527.3120497,26.08333333,25.12728157,0.02003725,0.408333333,328.5602336
 06/26  16:00:00,538.3975167,27.14166667,25.53481615,0.020285902,1.05,338.4629794
 06/26  17:00:00,536.0352975,28.18333333,25.90811818,0.020485052,1.708333333,342.1076847
 06/26  18:00:00,448.2908572,28.48333333,25.9506831,0.020430705,1.591666667,311.7041064
 06/26  19:00:00,327.8642964,28.28333333,25.84651069,0.02033504,0.95,272.7503543
 06/26  20:00:00,318.9172442,28.08333333,25.80203169,0.02034339,0.291666667,270.8295186
 06/26  21:00:00,235.0761148,27.94166667,25.727262,0.020274719,0,248.4715693
